gene_name,pair,source,flank_hit_class
Lhx5_Forebrain_E11.5,chr5:120228534-120233550_chr5:120370877-120372249,enhancer_hit,
Lhx5_Forebrain_E11.5,chr5:120228534-120233550_chr5:120393104-120394662,enhancer_hit,single
Lhx5_Forebrain_E11.5,chr5:120228534-120233550_chr5:120434269-120441143,enhancer_hit,
Lhx5_Forebrain_E11.5,chr5:120283831-120285225_chr5:120370877-120372249,enhancer_hit,
Limch1_Forebrain_Any,chr5:66797213-66802747_chr5:66941236-66942528,enhancer_hit,
Lims1_Forebrain_Any,chr10:58367763-58374518_chr10:58404120-58406973,enhancer_hit,single
Lims1_Forebrain_Any,chr10:58386181-58387976_chr10:58404120-58406973,enhancer_hit,
Lims1_Heart_Any,chr10:58353227-58356301_chr10:58362111-58366198,enhancer_hit,single
Lims1_Heart_Any,chr10:58353227-58356301_chr10:58367763-58374518,enhancer_hit,single
Lims1_Heart_Any,chr10:58353227-58356301_chr10:58404120-58406973,enhancer_hit,single
Lims1_Heart_Any,chr10:58353227-58356301_chr10:58415646-58417683,enhancer_hit,double
Lims1_Heart_Any,chr10:58362111-58366198_chr10:58367763-58374518,enhancer_hit,single
Lims1_Heart_Any,chr10:58362111-58366198_chr10:58404120-58406973,enhancer_hit,
Lims1_Heart_Any,chr10:58362111-58366198_chr10:58415646-58417683,enhancer_hit,single
Lims1_Heart_Any,chr10:58367763-58374518_chr10:58404120-58406973,enhancer_hit,single
Lims1_Heart_Any,chr10:58367763-58374518_chr10:58415646-58417683,enhancer_hit,single
Lims1_Heart_Any,chr10:58404120-58406973_chr10:58415646-58417683,enhancer_hit,single
Lims1_Heart_E11.5,chr10:58353227-58356301_chr10:58367763-58374518,enhancer_hit,single
Lims1_Heart_E11.5,chr10:58353227-58356301_chr10:58404120-58406973,enhancer_hit,single
Lims1_Heart_E11.5,chr10:58367763-58374518_chr10:58404120-58406973,enhancer_hit,single
Lipc_Heart_Any,chr9:70832274-70843845_chr9:70846488-70849382,enhancer_hit,
Lipc_Heart_E11.5,chr9:70832274-70843845_chr9:70846488-70849382,enhancer_hit,
Litaf_Heart_Any,chr16:10689262-10691580_chr16:10837610-10840075,enhancer_hit,single
Litaf_Heart_Any,chr16:10689262-10691580_chr16:10980876-10982519,enhancer_hit,single
Litaf_Heart_Any,chr16:10837610-10840075_chr16:10980876-10982519,enhancer_hit,single
Litaf_Heart_Any,chr16:10837610-10840075_chr16:10983646-10986014,enhancer_hit,single
Litaf_Heart_Any,chr16:10980876-10982519_chr16:10983646-10986014,enhancer_hit,single
Litaf_Heart_E11.5,chr16:10689262-10691580_chr16:10837610-10840075,enhancer_hit,single
Litaf_Limb_Any,chr16:10837610-10840075_chr16:11455042-11458448,enhancer_hit,double
Lmo7_Heart_Any,chr14:101852016-101856187_chr14:101866321-101874944,enhancer_hit,
Lmo7_Heart_Any,chr14:101852016-101856187_chr14:101882226-101888267,enhancer_hit,
Lmo7_Heart_E11.5,chr14:101852016-101856187_chr14:101866321-101874944,enhancer_hit,
Lmo7_Heart_E11.5,chr14:101852016-101856187_chr14:101882226-101888267,enhancer_hit,
Lmod3_Heart_Any,chr6:97261411-97266762_chr6:97869233-97870484,enhancer_hit,single
Lmod3_Heart_E11.5,chr6:97261411-97266762_chr6:97869233-97870484,enhancer_hit,single
Lnx2_Heart_Any,chr5:146702199-146705957_chr5:146769871-146772642,enhancer_hit,single
Lnx2_Heart_Any,chr5:146702199-146705957_chr5:147055618-147059228,enhancer_hit,single
Lnx2_Heart_Any,chr5:146702199-146705957_chr5:147069384-147074086,enhancer_hit,single
Lnx2_Heart_Any,chr5:146769871-146772642_chr5:147055618-147059228,enhancer_hit,single
Lnx2_Heart_Any,chr5:146769871-146772642_chr5:147069384-147074086,enhancer_hit,
Lnx2_Heart_E11.5,chr5:146702199-146705957_chr5:147069384-147074086,enhancer_hit,single
Lpar1_Forebrain_Any,chr4:58667941-58672751_chr4:58676698-58679552,enhancer_hit,
Lpar1_Forebrain_E11.5,chr4:58667941-58672751_chr4:58676698-58679552,enhancer_hit,
Lpar1_Limb_Any,chr4:58667941-58672751_chr4:58676698-58679552,enhancer_hit,
Lpar1_Limb_Any,chr4:58676698-58679552_chr4:58722268-58723836,enhancer_hit,single
Lpar1_Limb_E11.5,chr4:58667941-58672751_chr4:58676698-58679552,enhancer_hit,
Lpar1_Limb_E11.5,chr4:58676698-58679552_chr4:58722268-58723836,enhancer_hit,single
Lpgat1_Heart_Any,chr1:191301491-191302491_chr1:191945655-191948442,enhancer_hit,single
Lpp_Heart_Any,chr16:24396088-24400969_chr16:25067013-25068013,enhancer_hit,single
Lrcol1_Forebrain_Any,chr5:110856275-110860644_chr5:111137160-111142230,enhancer_hit,single
Lrcol1_Heart_Any,chr5:110856275-110860644_chr5:111137160-111142230,enhancer_hit,single
Lrcol1_Heart_E11.5,chr5:110856275-110860644_chr5:111137160-111142230,enhancer_hit,single
Lrcol1_Limb_Any,chr5:110856275-110860644_chr5:111137160-111142230,enhancer_hit,single
Lrfn2_Forebrain_Any,chr17:48974471-48977951_chr17:49866182-49868356,enhancer_hit,single
Lrpap1_Forebrain_Any,chr5:34563986-34566973_chr5:34929354-34933510,enhancer_hit,double
Lrpap1_Heart_Any,chr5:34563986-34566973_chr5:34929354-34933510,enhancer_hit,double
Lrpap1_Limb_Any,chr5:34563986-34566973_chr5:34929354-34933510,enhancer_hit,double
Lrpprc_Heart_Any,chr17:84864750-84866242_chr17:85405696-85406696,enhancer_hit,single
Lrrc16b_Forebrain_Any,chr14:54526952-54528747_chr14:55026815-55031293,enhancer_hit,single
Lrrc16b_Forebrain_Any,chr14:54526952-54528747_chr14:55075590-55080453,enhancer_hit,single
Lrrc16b_Forebrain_Any,chr14:54526952-54528747_chr14:55147981-55150235,enhancer_hit,single
Lrrc16b_Forebrain_Any,chr14:55026815-55031293_chr14:55075590-55080453,enhancer_hit,single
Lrrc16b_Forebrain_Any,chr14:55075590-55080453_chr14:55147981-55150235,enhancer_hit,
Lrrc42_Forebrain_Any,chr4:106853301-106856812_chr4:106861521-106869951,enhancer_hit,double
Lrrc42_Forebrain_E11.5,chr4:106853301-106856812_chr4:106861521-106869951,enhancer_hit,double
Lrrc42_Heart_Any,chr4:106853301-106856812_chr4:106861521-106869951,enhancer_hit,single
Lrrc42_Heart_Any,chr4:106859292-106860560_chr4:106861521-106869951,enhancer_hit,single
Lrrc42_Heart_E11.5,chr4:106853301-106856812_chr4:106861521-106869951,enhancer_hit,single
Lrrc42_Heart_E11.5,chr4:106859292-106860560_chr4:106861521-106869951,enhancer_hit,single
Lrrc42_Limb_Any,chr4:106853301-106856812_chr4:106861521-106869951,enhancer_hit,single
Lrrc42_Limb_Any,chr4:106853301-106856812_chr4:107353853-107355499,enhancer_hit,double
Lrrc42_Limb_Any,chr4:106859292-106860560_chr4:106861521-106869951,enhancer_hit,single
Lrrc42_Limb_Any,chr4:106861521-106869951_chr4:107353853-107355499,enhancer_hit,single
Lrrc42_Limb_E11.5,chr4:106853301-106856812_chr4:106861521-106869951,enhancer_hit,single
Lrrc42_Limb_E11.5,chr4:106853301-106856812_chr4:107353853-107355499,enhancer_hit,double
Lrrc42_Limb_E11.5,chr4:106859292-106860560_chr4:106861521-106869951,enhancer_hit,single
Lrrc42_Limb_E11.5,chr4:106861521-106869951_chr4:107353853-107355499,enhancer_hit,single
Lrrc8c_Heart_Any,chr5:105442938-105443943_chr5:105522017-105529286,enhancer_hit,single
Lrrc8c_Heart_E11.5,chr5:105442938-105443943_chr5:105522017-105529286,enhancer_hit,single
Lrrfip1_Heart_Any,chr1:90980088-90981443_chr1:91027649-91028649,enhancer_hit,single
Lsamp_Forebrain_Any,chr16:40503601-40504998_chr16:42255041-42256930,enhancer_hit,single
Ltbp1_Heart_Any,chr17:74878933-74882021_chr17:75306256-75308019,enhancer_hit,
Ltbr_Heart_Any,chr6:125338722-125347008_chr6:125572131-125579202,enhancer_hit,single
Ltbr_Heart_Any,chr6:125338722-125347008_chr6:126095150-126097665,enhancer_hit,single
Ltbr_Heart_E11.5,chr6:125338722-125347008_chr6:125572131-125579202,enhancer_hit,single
Ltbr_Heart_E11.5,chr6:125338722-125347008_chr6:126095150-126097665,enhancer_hit,single
Luzp1_Heart_Any,chr4:136104165-136105822_chr4:136333914-136335840,enhancer_hit,single
Mab21l2_Forebrain_Any,chr3:86743790-86747955_chr3:86774157-86778385,enhancer_hit,
Macf1_Forebrain_Any,chr4:123407335-123414978_chr4:123592527-123595566,enhancer_hit,single
Macf1_Forebrain_E11.5,chr4:123407335-123414978_chr4:123592527-123595566,enhancer_hit,single
Macf1_Heart_Any,chr4:123407335-123414978_chr4:123592527-123595566,enhancer_hit,single
Macf1_Heart_E11.5,chr4:123407335-123414978_chr4:123592527-123595566,enhancer_hit,single
Macf1_Limb_Any,chr4:123407335-123414978_chr4:123592527-123595566,enhancer_hit,single
Macf1_Limb_E11.5,chr4:123407335-123414978_chr4:123592527-123595566,enhancer_hit,single
Maff_Heart_Any,chr15:79321156-79325464_chr15:79367201-79371106,enhancer_hit,single
Maff_Heart_Any,chr15:79321156-79325464_chr15:79386372-79394283,enhancer_hit,single
Maff_Heart_Any,chr15:79321156-79325464_chr15:79431056-79439318,enhancer_hit,
Maff_Heart_Any,chr15:79321156-79325464_chr15:80036319-80038426,enhancer_hit,single
Maff_Heart_Any,chr15:79321156-79325464_chr15:80069834-80070834,enhancer_hit,single
Maff_Heart_Any,chr15:79350683-79353010_chr15:79367201-79371106,enhancer_hit,
Maff_Heart_Any,chr15:79350683-79353010_chr15:79386372-79394283,enhancer_hit,single
Maff_Heart_Any,chr15:79350683-79353010_chr15:79399127-79400419,enhancer_hit,single
Maff_Heart_Any,chr15:79350683-79353010_chr15:79431056-79439318,enhancer_hit,
Maff_Heart_Any,chr15:79350683-79353010_chr15:80036319-80038426,enhancer_hit,single
Maff_Heart_Any,chr15:79350683-79353010_chr15:80069834-80070834,enhancer_hit,single
Maff_Heart_Any,chr15:79356572-79364534_chr15:79386372-79394283,enhancer_hit,single
Maff_Heart_Any,chr15:79356572-79364534_chr15:79431056-79439318,enhancer_hit,
Maff_Heart_Any,chr15:79356572-79364534_chr15:80069834-80070834,enhancer_hit,single
Maff_Heart_Any,chr15:79367201-79371106_chr15:79386372-79394283,enhancer_hit,
Maff_Heart_Any,chr15:79367201-79371106_chr15:79399127-79400419,enhancer_hit,single
Maff_Heart_Any,chr15:79367201-79371106_chr15:79431056-79439318,enhancer_hit,
Maff_Heart_Any,chr15:79367201-79371106_chr15:80036319-80038426,enhancer_hit,single
Maff_Heart_Any,chr15:79367201-79371106_chr15:80069834-80070834,enhancer_hit,
Maff_Heart_Any,chr15:79386372-79394283_chr15:79399127-79400419,enhancer_hit,single
Maff_Heart_Any,chr15:79386372-79394283_chr15:79431056-79439318,enhancer_hit,
Maff_Heart_Any,chr15:79386372-79394283_chr15:80036319-80038426,enhancer_hit,single
Maff_Heart_Any,chr15:79386372-79394283_chr15:80069834-80070834,enhancer_hit,single
Maff_Heart_Any,chr15:79399127-79400419_chr15:79431056-79439318,enhancer_hit,
Maff_Heart_Any,chr15:79399127-79400419_chr15:80036319-80038426,enhancer_hit,single
Maff_Heart_Any,chr15:79399127-79400419_chr15:80069834-80070834,enhancer_hit,single
Maff_Heart_Any,chr15:79399127-79400419_chr15:80071342-80073312,enhancer_hit,single
Maff_Heart_Any,chr15:79431056-79439318_chr15:80036319-80038426,enhancer_hit,
Maff_Heart_Any,chr15:79431056-79439318_chr15:80069834-80070834,enhancer_hit,
Maff_Heart_Any,chr15:79874748-79875748_chr15:80069834-80070834,enhancer_hit,single
Maff_Heart_Any,chr15:80036319-80038426_chr15:80069834-80070834,enhancer_hit,single
Maff_Heart_E11.5,chr15:79321156-79325464_chr15:79367201-79371106,enhancer_hit,single
Maff_Heart_E11.5,chr15:79321156-79325464_chr15:79386372-79394283,enhancer_hit,single
Maff_Heart_E11.5,chr15:79321156-79325464_chr15:79431056-79439318,enhancer_hit,
Maff_Heart_E11.5,chr15:79350683-79353010_chr15:79367201-79371106,enhancer_hit,
Maff_Heart_E11.5,chr15:79350683-79353010_chr15:79386372-79394283,enhancer_hit,single
Maff_Heart_E11.5,chr15:79350683-79353010_chr15:79399127-79400419,enhancer_hit,single
Maff_Heart_E11.5,chr15:79350683-79353010_chr15:79431056-79439318,enhancer_hit,
Maff_Heart_E11.5,chr15:79356572-79364534_chr15:79386372-79394283,enhancer_hit,single
Maff_Heart_E11.5,chr15:79356572-79364534_chr15:79431056-79439318,enhancer_hit,
Maff_Heart_E11.5,chr15:79367201-79371106_chr15:79386372-79394283,enhancer_hit,
Maff_Heart_E11.5,chr15:79367201-79371106_chr15:79399127-79400419,enhancer_hit,single
Maff_Heart_E11.5,chr15:79367201-79371106_chr15:79431056-79439318,enhancer_hit,
Maff_Heart_E11.5,chr15:79386372-79394283_chr15:79399127-79400419,enhancer_hit,single
Maff_Heart_E11.5,chr15:79386372-79394283_chr15:79431056-79439318,enhancer_hit,
Maff_Heart_E11.5,chr15:79399127-79400419_chr15:79431056-79439318,enhancer_hit,
Maff_Limb_Any,chr15:79321156-79325464_chr15:79386372-79394283,enhancer_hit,single
Maff_Limb_Any,chr15:79321156-79325464_chr15:79431056-79439318,enhancer_hit,
Maff_Limb_Any,chr15:79356572-79364534_chr15:79386372-79394283,enhancer_hit,single
Maff_Limb_Any,chr15:79356572-79364534_chr15:79431056-79439318,enhancer_hit,
Maff_Limb_Any,chr15:79386372-79394283_chr15:79431056-79439318,enhancer_hit,
Maff_Limb_E11.5,chr15:79321156-79325464_chr15:79386372-79394283,enhancer_hit,single
Maff_Limb_E11.5,chr15:79321156-79325464_chr15:79431056-79439318,enhancer_hit,
Maff_Limb_E11.5,chr15:79386372-79394283_chr15:79431056-79439318,enhancer_hit,
Man1c1_Heart_Any,chr4:134662357-134664171_chr4:135230319-135231836,enhancer_hit,
Man1c1_Heart_E11.5,chr4:134662357-134664171_chr4:135230319-135231836,enhancer_hit,
Man2b1_Heart_Any,chr8:86758653-86759986_chr8:86888187-86889410,enhancer_hit,single
Manba_Heart_Any,chr3:135501521-135504012_chr3:135515375-135523588,enhancer_hit,single
Manba_Heart_Any,chr3:135501521-135504012_chr3:135601509-135611254,enhancer_hit,
Manba_Heart_Any,chr3:135515375-135523588_chr3:135601509-135611254,enhancer_hit,
Manba_Heart_E11.5,chr3:135501521-135504012_chr3:135515375-135523588,enhancer_hit,single
Manba_Heart_E11.5,chr3:135501521-135504012_chr3:135601509-135611254,enhancer_hit,
Manba_Heart_E11.5,chr3:135515375-135523588_chr3:135601509-135611254,enhancer_hit,
Map1b_Forebrain_Any,chr13:99458369-99460294_chr13:99500082-99504134,enhancer_hit,single
Map1b_Forebrain_Any,chr13:99458369-99460294_chr13:99560192-99562627,enhancer_hit,single
Map1b_Forebrain_Any,chr13:99491883-99495040_chr13:99641309-99645516,enhancer_hit,
Map1b_Forebrain_Any,chr13:99500082-99504134_chr13:99560192-99562627,enhancer_hit,single
Map1b_Forebrain_E11.5,chr13:99458369-99460294_chr13:99500082-99504134,enhancer_hit,single
Map1b_Forebrain_E11.5,chr13:99458369-99460294_chr13:99560192-99562627,enhancer_hit,single
Map1b_Forebrain_E11.5,chr13:99500082-99504134_chr13:99560192-99562627,enhancer_hit,single
Map1b_Limb_Any,chr13:99500082-99504134_chr13:99560192-99562627,enhancer_hit,single
Map1b_Limb_Any,chr13:99560192-99562627_chr13:99763629-99766447,enhancer_hit,
Map1b_Limb_E11.5,chr13:99500082-99504134_chr13:99560192-99562627,enhancer_hit,single
Map2k3_Heart_Any,chr11:60924158-60927599_chr11:60934532-60943165,enhancer_hit,
Map2k3_Heart_E11.5,chr11:60924158-60927599_chr11:60934532-60943165,enhancer_hit,
Map3k11_Heart_Any,chr19:5928359-5931028_chr19:6279224-6293330,enhancer_hit,
Map3k11_Heart_Any,chr19:5934583-5936401_chr19:6279224-6293330,enhancer_hit,
Map3k11_Heart_E11.5,chr19:5928359-5931028_chr19:6279224-6293330,enhancer_hit,
Map3k11_Heart_E11.5,chr19:5934583-5936401_chr19:6279224-6293330,enhancer_hit,
Map3k13_Forebrain_Any,chr16:21852152-21862399_chr16:21863207-21871299,enhancer_hit,
Map3k13_Forebrain_E11.5,chr16:21852152-21862399_chr16:21863207-21871299,enhancer_hit,
Map3k7cl_Heart_Any,chr16:87643710-87644817_chr16:87688741-87689883,enhancer_hit,single
Map3k8_Heart_Any,chr18:5132539-5135489_chr18:6144709-6146546,enhancer_hit,single
Map3k8_Heart_Any,chr18:5132539-5135489_chr18:6506507-6509175,enhancer_hit,
Map3k8_Heart_Any,chr18:6144709-6146546_chr18:6506507-6509175,enhancer_hit,single
Map3k8_Heart_E11.5,chr18:5132539-5135489_chr18:6506507-6509175,enhancer_hit,
Map6_Forebrain_Any,chr7:99286742-99288202_chr7:99310928-99317459,enhancer_hit,single
Mark1_Forebrain_Any,chr1:185200200-185201667_chr1:185481422-185484938,enhancer_hit,single
Mavs_Heart_Any,chr2:131095673-131097722_chr2:131202927-131207069,enhancer_hit,single
Mavs_Heart_Any,chr2:131095673-131097722_chr2:131213103-131217127,enhancer_hit,single
Mavs_Heart_Any,chr2:131095673-131097722_chr2:131253368-131255086,enhancer_hit,single
Mavs_Heart_Any,chr2:131095673-131097722_chr2:131460484-131461484,enhancer_hit,single
Mavs_Heart_Any,chr2:131135996-131141919_chr2:131202927-131207069,enhancer_hit,single
Mavs_Heart_Any,chr2:131135996-131141919_chr2:131213103-131217127,enhancer_hit,single
Mavs_Heart_Any,chr2:131202927-131207069_chr2:131213103-131217127,enhancer_hit,single
Mavs_Heart_Any,chr2:131213103-131217127_chr2:131253368-131255086,enhancer_hit,single
Mavs_Heart_E11.5,chr2:131095673-131097722_chr2:131202927-131207069,enhancer_hit,single
Mavs_Heart_E11.5,chr2:131095673-131097722_chr2:131213103-131217127,enhancer_hit,single
Mavs_Heart_E11.5,chr2:131095673-131097722_chr2:131253368-131255086,enhancer_hit,single
Mavs_Heart_E11.5,chr2:131135996-131141919_chr2:131202927-131207069,enhancer_hit,single
Mavs_Heart_E11.5,chr2:131135996-131141919_chr2:131213103-131217127,enhancer_hit,single
Mavs_Heart_E11.5,chr2:131202927-131207069_chr2:131213103-131217127,enhancer_hit,single
Mavs_Heart_E11.5,chr2:131213103-131217127_chr2:131253368-131255086,enhancer_hit,single
Mavs_Limb_Any,chr2:131095673-131097722_chr2:131202927-131207069,enhancer_hit,single
Mavs_Limb_Any,chr2:131095673-131097722_chr2:131253368-131255086,enhancer_hit,single
Mb_Heart_Any,chr15:77173197-77175133_chr15:77185600-77188021,enhancer_hit,single
Mbnl1_Heart_Any,chr3:59113326-59114992_chr3:59203197-59206108,enhancer_hit,single
Mbnl1_Heart_E11.5,chr3:59113326-59114992_chr3:59203197-59206108,enhancer_hit,single
Mbnl2_Forebrain_Any,chr14:120278168-120281390_chr14:120351219-120356939,enhancer_hit,
Mbnl2_Heart_Any,chr14:120278168-120281390_chr14:120351219-120356939,enhancer_hit,
Mbnl2_Heart_Any,chr14:120284695-120290535_chr14:120335846-120339290,enhancer_hit,single
Mbnl2_Heart_Any,chr14:120284695-120290535_chr14:120351219-120356939,enhancer_hit,single
Mbnl2_Heart_Any,chr14:120284695-120290535_chr14:120381505-120384530,enhancer_hit,
Mbnl2_Heart_Any,chr14:120302407-120304750_chr14:120351219-120356939,enhancer_hit,single
Mbnl2_Heart_Any,chr14:120335846-120339290_chr14:120351219-120356939,enhancer_hit,single
Mbnl2_Heart_Any,chr14:120351219-120356939_chr14:120531368-120533337,enhancer_hit,
Mbnl2_Heart_E11.5,chr14:120278168-120281390_chr14:120351219-120356939,enhancer_hit,
Mbnl2_Heart_E11.5,chr14:120284695-120290535_chr14:120335846-120339290,enhancer_hit,single
Mbnl2_Heart_E11.5,chr14:120284695-120290535_chr14:120351219-120356939,enhancer_hit,single
Mbnl2_Heart_E11.5,chr14:120302407-120304750_chr14:120351219-120356939,enhancer_hit,single
Mbnl2_Heart_E11.5,chr14:120335846-120339290_chr14:120351219-120356939,enhancer_hit,single
Mbnl2_Heart_E11.5,chr14:120351219-120356939_chr14:120531368-120533337,enhancer_hit,
Mbnl2_Limb_Any,chr14:120278168-120281390_chr14:120351219-120356939,enhancer_hit,
Mbnl2_Limb_Any,chr14:120284695-120290535_chr14:120335846-120339290,enhancer_hit,single
Mbnl2_Limb_Any,chr14:120284695-120290535_chr14:120351219-120356939,enhancer_hit,single
Mbnl2_Limb_Any,chr14:120284695-120290535_chr14:120381505-120384530,enhancer_hit,
Mbnl2_Limb_Any,chr14:120335846-120339290_chr14:120351219-120356939,enhancer_hit,single
Mcam_Forebrain_Any,chr9:44124745-44131985_chr9:44310277-44312397,enhancer_hit,single
Mcam_Forebrain_E11.5,chr9:44124745-44131985_chr9:44310277-44312397,enhancer_hit,single
Mcam_Heart_Any,chr9:44124745-44131985_chr9:44169062-44172132,enhancer_hit,single
Mcam_Heart_Any,chr9:44124745-44131985_chr9:44175045-44178093,enhancer_hit,single
Mcam_Heart_Any,chr9:44124745-44131985_chr9:44193709-44194936,enhancer_hit,single
Mcam_Heart_Any,chr9:44124745-44131985_chr9:44310277-44312397,enhancer_hit,single
Mcam_Heart_Any,chr9:44169062-44172132_chr9:44175045-44178093,enhancer_hit,
Mcam_Heart_Any,chr9:44169062-44172132_chr9:44193709-44194936,enhancer_hit,single
Mcam_Heart_Any,chr9:44169062-44172132_chr9:44310277-44312397,enhancer_hit,single
Mcam_Heart_Any,chr9:44193709-44194936_chr9:44310277-44312397,enhancer_hit,single
Mcam_Heart_E11.5,chr9:44124745-44131985_chr9:44169062-44172132,enhancer_hit,single
Mcam_Heart_E11.5,chr9:44124745-44131985_chr9:44175045-44178093,enhancer_hit,single
Mcam_Heart_E11.5,chr9:44124745-44131985_chr9:44193709-44194936,enhancer_hit,single
Mcam_Heart_E11.5,chr9:44124745-44131985_chr9:44310277-44312397,enhancer_hit,single
Mcam_Heart_E11.5,chr9:44169062-44172132_chr9:44175045-44178093,enhancer_hit,
Mcam_Heart_E11.5,chr9:44169062-44172132_chr9:44193709-44194936,enhancer_hit,single
Mcam_Heart_E11.5,chr9:44169062-44172132_chr9:44310277-44312397,enhancer_hit,single
Mcam_Heart_E11.5,chr9:44193709-44194936_chr9:44310277-44312397,enhancer_hit,single
Mcfd2_Heart_Any,chr17:86711240-86712661_chr17:86731551-86734492,enhancer_hit,single
Mcur1_Heart_Any,chr13:43208279-43213347_chr13:44788615-44790766,enhancer_hit,
Mcur1_Heart_Any,chr13:43294876-43296840_chr13:44788615-44790766,enhancer_hit,single
Mdfi_Forebrain_Any,chr17:47896870-47901783_chr17:47972976-47977345,enhancer_hit,double
Mdfi_Forebrain_Any,chr17:47896870-47901783_chr17:47987033-47991146,enhancer_hit,single
Mdfi_Forebrain_Any,chr17:47896870-47901783_chr17:48027102-48032686,enhancer_hit,single
Mdfi_Forebrain_Any,chr17:47972976-47977345_chr17:47987033-47991146,enhancer_hit,single
