gene_label	pair_dir	enhancer_role	enhancer_id	chrom	start	end	fasta_path	length
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19339027-19339227	LEFT	chr3R:19326610-19326911	chr3R	19326610	19326911	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19339027-19339227/enhancers/chr3R_19326610-19326911.fa	301
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19339027-19339227	RIGHT	chr3R:19339027-19339227	chr3R	19339027	19339227	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19339027-19339227/enhancers/chr3R_19339027-19339227.fa	200
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19340770-19340970	LEFT	chr3R:19326610-19326911	chr3R	19326610	19326911	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19340770-19340970/enhancers/chr3R_19326610-19326911.fa	301
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19340770-19340970	RIGHT	chr3R:19340770-19340970	chr3R	19340770	19340970	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19340770-19340970/enhancers/chr3R_19340770-19340970.fa	200
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19343351-19343609	LEFT	chr3R:19326610-19326911	chr3R	19326610	19326911	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19343351-19343609/enhancers/chr3R_19326610-19326911.fa	301
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19343351-19343609	RIGHT	chr3R:19343351-19343609	chr3R	19343351	19343609	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19343351-19343609/enhancers/chr3R_19343351-19343609.fa	258
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19343988-19344362	LEFT	chr3R:19326610-19326911	chr3R	19326610	19326911	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19343988-19344362/enhancers/chr3R_19326610-19326911.fa	301
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19343988-19344362	RIGHT	chr3R:19343988-19344362	chr3R	19343988	19344362	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19343988-19344362/enhancers/chr3R_19343988-19344362.fa	374
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19346468-19346888	LEFT	chr3R:19326610-19326911	chr3R	19326610	19326911	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19346468-19346888/enhancers/chr3R_19326610-19326911.fa	301
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19346468-19346888	RIGHT	chr3R:19346468-19346888	chr3R	19346468	19346888	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19346468-19346888/enhancers/chr3R_19346468-19346888.fa	420
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19350401-19350687	LEFT	chr3R:19326610-19326911	chr3R	19326610	19326911	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19350401-19350687/enhancers/chr3R_19326610-19326911.fa	301
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19350401-19350687	RIGHT	chr3R:19350401-19350687	chr3R	19350401	19350687	FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19350401-19350687/enhancers/chr3R_19350401-19350687.fa	286
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19332565-19332811	LEFT	chr3R:19329924-19330208	chr3R	19329924	19330208	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19332565-19332811/enhancers/chr3R_19329924-19330208.fa	284
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19332565-19332811	RIGHT	chr3R:19332565-19332811	chr3R	19332565	19332811	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19332565-19332811/enhancers/chr3R_19332565-19332811.fa	246
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19339027-19339227	LEFT	chr3R:19329924-19330208	chr3R	19329924	19330208	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19339027-19339227/enhancers/chr3R_19329924-19330208.fa	284
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19339027-19339227	RIGHT	chr3R:19339027-19339227	chr3R	19339027	19339227	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19339027-19339227/enhancers/chr3R_19339027-19339227.fa	200
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19340770-19340970	LEFT	chr3R:19329924-19330208	chr3R	19329924	19330208	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19340770-19340970/enhancers/chr3R_19329924-19330208.fa	284
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19340770-19340970	RIGHT	chr3R:19340770-19340970	chr3R	19340770	19340970	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19340770-19340970/enhancers/chr3R_19340770-19340970.fa	200
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19343351-19343609	LEFT	chr3R:19329924-19330208	chr3R	19329924	19330208	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19343351-19343609/enhancers/chr3R_19329924-19330208.fa	284
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19343351-19343609	RIGHT	chr3R:19343351-19343609	chr3R	19343351	19343609	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19343351-19343609/enhancers/chr3R_19343351-19343609.fa	258
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19343988-19344362	LEFT	chr3R:19329924-19330208	chr3R	19329924	19330208	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19343988-19344362/enhancers/chr3R_19329924-19330208.fa	284
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19343988-19344362	RIGHT	chr3R:19343988-19344362	chr3R	19343988	19344362	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19343988-19344362/enhancers/chr3R_19343988-19344362.fa	374
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19346468-19346888	LEFT	chr3R:19329924-19330208	chr3R	19329924	19330208	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19346468-19346888/enhancers/chr3R_19329924-19330208.fa	284
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19346468-19346888	RIGHT	chr3R:19346468-19346888	chr3R	19346468	19346888	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19346468-19346888/enhancers/chr3R_19346468-19346888.fa	420
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19350401-19350687	LEFT	chr3R:19329924-19330208	chr3R	19329924	19330208	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19350401-19350687/enhancers/chr3R_19329924-19330208.fa	284
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19350401-19350687	RIGHT	chr3R:19350401-19350687	chr3R	19350401	19350687	FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19350401-19350687/enhancers/chr3R_19350401-19350687.fa	286
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19339027-19339227	LEFT	chr3R:19332565-19332811	chr3R	19332565	19332811	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19339027-19339227/enhancers/chr3R_19332565-19332811.fa	246
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19339027-19339227	RIGHT	chr3R:19339027-19339227	chr3R	19339027	19339227	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19339027-19339227/enhancers/chr3R_19339027-19339227.fa	200
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19340770-19340970	LEFT	chr3R:19332565-19332811	chr3R	19332565	19332811	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19340770-19340970/enhancers/chr3R_19332565-19332811.fa	246
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19340770-19340970	RIGHT	chr3R:19340770-19340970	chr3R	19340770	19340970	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19340770-19340970/enhancers/chr3R_19340770-19340970.fa	200
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19343351-19343609	LEFT	chr3R:19332565-19332811	chr3R	19332565	19332811	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19343351-19343609/enhancers/chr3R_19332565-19332811.fa	246
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19343351-19343609	RIGHT	chr3R:19343351-19343609	chr3R	19343351	19343609	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19343351-19343609/enhancers/chr3R_19343351-19343609.fa	258
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19343988-19344362	LEFT	chr3R:19332565-19332811	chr3R	19332565	19332811	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19343988-19344362/enhancers/chr3R_19332565-19332811.fa	246
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19343988-19344362	RIGHT	chr3R:19343988-19344362	chr3R	19343988	19344362	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19343988-19344362/enhancers/chr3R_19343988-19344362.fa	374
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19346468-19346888	LEFT	chr3R:19332565-19332811	chr3R	19332565	19332811	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19346468-19346888/enhancers/chr3R_19332565-19332811.fa	246
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19346468-19346888	RIGHT	chr3R:19346468-19346888	chr3R	19346468	19346888	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19346468-19346888/enhancers/chr3R_19346468-19346888.fa	420
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19350401-19350687	LEFT	chr3R:19332565-19332811	chr3R	19332565	19332811	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19350401-19350687/enhancers/chr3R_19332565-19332811.fa	246
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19350401-19350687	RIGHT	chr3R:19350401-19350687	chr3R	19350401	19350687	FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19350401-19350687/enhancers/chr3R_19350401-19350687.fa	286
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19340770-19340970	LEFT	chr3R:19339027-19339227	chr3R	19339027	19339227	FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19340770-19340970/enhancers/chr3R_19339027-19339227.fa	200
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19340770-19340970	RIGHT	chr3R:19340770-19340970	chr3R	19340770	19340970	FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19340770-19340970/enhancers/chr3R_19340770-19340970.fa	200
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343351-19343609	LEFT	chr3R:19339027-19339227	chr3R	19339027	19339227	FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343351-19343609/enhancers/chr3R_19339027-19339227.fa	200
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343351-19343609	RIGHT	chr3R:19343351-19343609	chr3R	19343351	19343609	FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343351-19343609/enhancers/chr3R_19343351-19343609.fa	258
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343988-19344362	LEFT	chr3R:19339027-19339227	chr3R	19339027	19339227	FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343988-19344362/enhancers/chr3R_19339027-19339227.fa	200
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343988-19344362	RIGHT	chr3R:19343988-19344362	chr3R	19343988	19344362	FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343988-19344362/enhancers/chr3R_19343988-19344362.fa	374
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19346468-19346888	LEFT	chr3R:19339027-19339227	chr3R	19339027	19339227	FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19346468-19346888/enhancers/chr3R_19339027-19339227.fa	200
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19346468-19346888	RIGHT	chr3R:19346468-19346888	chr3R	19346468	19346888	FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19346468-19346888/enhancers/chr3R_19346468-19346888.fa	420
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19350401-19350687	LEFT	chr3R:19339027-19339227	chr3R	19339027	19339227	FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19350401-19350687/enhancers/chr3R_19339027-19339227.fa	200
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19350401-19350687	RIGHT	chr3R:19350401-19350687	chr3R	19350401	19350687	FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19350401-19350687/enhancers/chr3R_19350401-19350687.fa	286
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343351-19343609	LEFT	chr3R:19340770-19340970	chr3R	19340770	19340970	FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343351-19343609/enhancers/chr3R_19340770-19340970.fa	200
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343351-19343609	RIGHT	chr3R:19343351-19343609	chr3R	19343351	19343609	FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343351-19343609/enhancers/chr3R_19343351-19343609.fa	258
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343988-19344362	LEFT	chr3R:19340770-19340970	chr3R	19340770	19340970	FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343988-19344362/enhancers/chr3R_19340770-19340970.fa	200
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343988-19344362	RIGHT	chr3R:19343988-19344362	chr3R	19343988	19344362	FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343988-19344362/enhancers/chr3R_19343988-19344362.fa	374
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19346468-19346888	LEFT	chr3R:19340770-19340970	chr3R	19340770	19340970	FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19346468-19346888/enhancers/chr3R_19340770-19340970.fa	200
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19346468-19346888	RIGHT	chr3R:19346468-19346888	chr3R	19346468	19346888	FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19346468-19346888/enhancers/chr3R_19346468-19346888.fa	420
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19350401-19350687	LEFT	chr3R:19340770-19340970	chr3R	19340770	19340970	FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19350401-19350687/enhancers/chr3R_19340770-19340970.fa	200
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19350401-19350687	RIGHT	chr3R:19350401-19350687	chr3R	19350401	19350687	FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19350401-19350687/enhancers/chr3R_19350401-19350687.fa	286
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19343988-19344362	LEFT	chr3R:19343351-19343609	chr3R	19343351	19343609	FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19343988-19344362/enhancers/chr3R_19343351-19343609.fa	258
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19343988-19344362	RIGHT	chr3R:19343988-19344362	chr3R	19343988	19344362	FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19343988-19344362/enhancers/chr3R_19343988-19344362.fa	374
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19346468-19346888	LEFT	chr3R:19343351-19343609	chr3R	19343351	19343609	FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19346468-19346888/enhancers/chr3R_19343351-19343609.fa	258
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19346468-19346888	RIGHT	chr3R:19346468-19346888	chr3R	19346468	19346888	FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19346468-19346888/enhancers/chr3R_19346468-19346888.fa	420
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19350401-19350687	LEFT	chr3R:19343351-19343609	chr3R	19343351	19343609	FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19350401-19350687/enhancers/chr3R_19343351-19343609.fa	258
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19350401-19350687	RIGHT	chr3R:19350401-19350687	chr3R	19350401	19350687	FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19350401-19350687/enhancers/chr3R_19350401-19350687.fa	286
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19343988-19344362__chr3R_19346468-19346888	LEFT	chr3R:19343988-19344362	chr3R	19343988	19344362	FBgn0000463_Spearman/chr3R_19343988-19344362__chr3R_19346468-19346888/enhancers/chr3R_19343988-19344362.fa	374
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19343988-19344362__chr3R_19346468-19346888	RIGHT	chr3R:19346468-19346888	chr3R	19346468	19346888	FBgn0000463_Spearman/chr3R_19343988-19344362__chr3R_19346468-19346888/enhancers/chr3R_19346468-19346888.fa	420
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19343988-19344362__chr3R_19350401-19350687	LEFT	chr3R:19343988-19344362	chr3R	19343988	19344362	FBgn0000463_Spearman/chr3R_19343988-19344362__chr3R_19350401-19350687/enhancers/chr3R_19343988-19344362.fa	374
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19343988-19344362__chr3R_19350401-19350687	RIGHT	chr3R:19350401-19350687	chr3R	19350401	19350687	FBgn0000463_Spearman/chr3R_19343988-19344362__chr3R_19350401-19350687/enhancers/chr3R_19350401-19350687.fa	286
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19346468-19346888__chr3R_19350401-19350687	LEFT	chr3R:19346468-19346888	chr3R	19346468	19346888	FBgn0000463_Spearman/chr3R_19346468-19346888__chr3R_19350401-19350687/enhancers/chr3R_19346468-19346888.fa	420
FBgn0000463_Spearman	FBgn0000463_Spearman/chr3R_19346468-19346888__chr3R_19350401-19350687	RIGHT	chr3R:19350401-19350687	chr3R	19350401	19350687	FBgn0000463_Spearman/chr3R_19346468-19346888__chr3R_19350401-19350687/enhancers/chr3R_19350401-19350687.fa	286
FBgn0000577_Spearman	FBgn0000577_Spearman/chr2R_11174981-11175181__chr2R_11176966-11177231	LEFT	chr2R:11174981-11175181	chr2R	11174981	11175181	FBgn0000577_Spearman/chr2R_11174981-11175181__chr2R_11176966-11177231/enhancers/chr2R_11174981-11175181.fa	200
FBgn0000577_Spearman	FBgn0000577_Spearman/chr2R_11174981-11175181__chr2R_11176966-11177231	RIGHT	chr2R:11176966-11177231	chr2R	11176966	11177231	FBgn0000577_Spearman/chr2R_11174981-11175181__chr2R_11176966-11177231/enhancers/chr2R_11176966-11177231.fa	265
FBgn0000721_Spearman	FBgn0000721_Spearman/chr2L_3609083-3609283__chr2L_3613425-3613748	LEFT	chr2L:3609083-3609283	chr2L	3609083	3609283	FBgn0000721_Spearman/chr2L_3609083-3609283__chr2L_3613425-3613748/enhancers/chr2L_3609083-3609283.fa	200
FBgn0000721_Spearman	FBgn0000721_Spearman/chr2L_3609083-3609283__chr2L_3613425-3613748	RIGHT	chr2L:3613425-3613748	chr2L	3613425	3613748	FBgn0000721_Spearman/chr2L_3609083-3609283__chr2L_3613425-3613748/enhancers/chr2L_3613425-3613748.fa	323
FBgn0001122_Spearman	FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10099473-10099798	LEFT	chr2R:10098614-10098835	chr2R	10098614	10098835	FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10099473-10099798/enhancers/chr2R_10098614-10098835.fa	221
FBgn0001122_Spearman	FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10099473-10099798	RIGHT	chr2R:10099473-10099798	chr2R	10099473	10099798	FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10099473-10099798/enhancers/chr2R_10099473-10099798.fa	325
FBgn0001122_Spearman	FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10104067-10104664	LEFT	chr2R:10098614-10098835	chr2R	10098614	10098835	FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10104067-10104664/enhancers/chr2R_10098614-10098835.fa	221
FBgn0001122_Spearman	FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10104067-10104664	RIGHT	chr2R:10104067-10104664	chr2R	10104067	10104664	FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10104067-10104664/enhancers/chr2R_10104067-10104664.fa	597
FBgn0001122_Spearman	FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10109599-10110119	LEFT	chr2R:10098614-10098835	chr2R	10098614	10098835	FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10109599-10110119/enhancers/chr2R_10098614-10098835.fa	221
FBgn0001122_Spearman	FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10109599-10110119	RIGHT	chr2R:10109599-10110119	chr2R	10109599	10110119	FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10109599-10110119/enhancers/chr2R_10109599-10110119.fa	520
FBgn0001122_Spearman	FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10110809-10111161	LEFT	chr2R:10098614-10098835	chr2R	10098614	10098835	FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10110809-10111161/enhancers/chr2R_10098614-10098835.fa	221
FBgn0001122_Spearman	FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10110809-10111161	RIGHT	chr2R:10110809-10111161	chr2R	10110809	10111161	FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10110809-10111161/enhancers/chr2R_10110809-10111161.fa	352
FBgn0001122_Spearman	FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10160478-10160690	LEFT	chr2R:10098614-10098835	chr2R	10098614	10098835	FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10160478-10160690/enhancers/chr2R_10098614-10098835.fa	221
FBgn0001122_Spearman	FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10160478-10160690	RIGHT	chr2R:10160478-10160690	chr2R	10160478	10160690	FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10160478-10160690/enhancers/chr2R_10160478-10160690.fa	212
