gene_label	pair_dir	enhancer_id	flank_side	chrom	start	end	length	is_intervening_inner	restricted_by_other_enhancers	truncated_at_boundary	softmasked_bases	masked_source	fasta_path
FBgn0264001_vm	FBgn0264001_vm/chr3L_13646895-13647219__chr3L_13655496-13656117	chr3L:13655496-13656117	RIGHT	chr3L	13656117	13657717	1600	0	1	0	65	RepeatMasker	FBgn0264001_vm/chr3L_13646895-13647219__chr3L_13655496-13656117/chr3L_13656117-13657717_RIGHT.fa
FBgn0264001_vm	FBgn0264001_vm/chr3L_13646895-13647219__chr3L_13657717-13657980	chr3L:13646895-13647219	LEFT	chr3L	13644395	13646895	2500	0	0	0	216	RepeatMasker	FBgn0264001_vm/chr3L_13646895-13647219__chr3L_13657717-13657980/chr3L_13644395-13646895_LEFT.fa
FBgn0264001_vm	FBgn0264001_vm/chr3L_13646895-13647219__chr3L_13657717-13657980	chr3L:13646895-13647219	RIGHT	chr3L	13647219	13649719	2500	0	0	0	83	RepeatMasker	FBgn0264001_vm/chr3L_13646895-13647219__chr3L_13657717-13657980/chr3L_13647219-13649719_RIGHT.fa
FBgn0264001_vm	FBgn0264001_vm/chr3L_13646895-13647219__chr3L_13657717-13657980	chr3L:13657717-13657980	LEFT	chr3L	13656117	13657717	1600	0	1	0	65	RepeatMasker	FBgn0264001_vm/chr3L_13646895-13647219__chr3L_13657717-13657980/chr3L_13656117-13657717_LEFT.fa
FBgn0264001_vm	FBgn0264001_vm/chr3L_13646895-13647219__chr3L_13657717-13657980	chr3L:13657717-13657980	RIGHT	chr3L	13657980	13660480	2500	0	0	0	129	RepeatMasker	FBgn0264001_vm/chr3L_13646895-13647219__chr3L_13657717-13657980/chr3L_13657980-13660480_RIGHT.fa
FBgn0264001_vm	FBgn0264001_vm/chr3L_13646895-13647219__chr3L_13834627-13835094	chr3L:13646895-13647219	LEFT	chr3L	13644395	13646895	2500	0	0	0	216	RepeatMasker	FBgn0264001_vm/chr3L_13646895-13647219__chr3L_13834627-13835094/chr3L_13644395-13646895_LEFT.fa
FBgn0264001_vm	FBgn0264001_vm/chr3L_13646895-13647219__chr3L_13834627-13835094	chr3L:13646895-13647219	RIGHT	chr3L	13647219	13649719	2500	0	0	0	83	RepeatMasker	FBgn0264001_vm/chr3L_13646895-13647219__chr3L_13834627-13835094/chr3L_13647219-13649719_RIGHT.fa
FBgn0264001_vm	FBgn0264001_vm/chr3L_13646895-13647219__chr3L_13834627-13835094	chr3L:13834627-13835094	LEFT	chr3L	13832127	13834627	2500	0	0	0	64	RepeatMasker	FBgn0264001_vm/chr3L_13646895-13647219__chr3L_13834627-13835094/chr3L_13832127-13834627_LEFT.fa
FBgn0264001_vm	FBgn0264001_vm/chr3L_13646895-13647219__chr3L_13834627-13835094	chr3L:13834627-13835094	RIGHT	chr3L	13835094	13837594	2500	0	0	0	0	RepeatMasker	FBgn0264001_vm/chr3L_13646895-13647219__chr3L_13834627-13835094/chr3L_13835094-13837594_RIGHT.fa
FBgn0264001_vm	FBgn0264001_vm/chr3L_13655496-13656117__chr3L_13657717-13657980	chr3L:13655496-13656117	LEFT	chr3L	13652996	13655496	2500	0	0	0	86	RepeatMasker	FBgn0264001_vm/chr3L_13655496-13656117__chr3L_13657717-13657980/chr3L_13652996-13655496_LEFT.fa
FBgn0264001_vm	FBgn0264001_vm/chr3L_13655496-13656117__chr3L_13657717-13657980	chr3L:13655496-13656117	RIGHT	chr3L	13656117	13657717	1600	1	0	0	65	RepeatMasker	FBgn0264001_vm/chr3L_13655496-13656117__chr3L_13657717-13657980/chr3L_13656117-13657717_RIGHT.fa
FBgn0264001_vm	FBgn0264001_vm/chr3L_13655496-13656117__chr3L_13657717-13657980	chr3L:13657717-13657980	LEFT	chr3L	13656117	13657717	1600	1	0	0	65	RepeatMasker	FBgn0264001_vm/chr3L_13655496-13656117__chr3L_13657717-13657980/chr3L_13656117-13657717_LEFT.fa
FBgn0264001_vm	FBgn0264001_vm/chr3L_13655496-13656117__chr3L_13657717-13657980	chr3L:13657717-13657980	RIGHT	chr3L	13657980	13660480	2500	0	0	0	129	RepeatMasker	FBgn0264001_vm/chr3L_13655496-13656117__chr3L_13657717-13657980/chr3L_13657980-13660480_RIGHT.fa
FBgn0264001_vm	FBgn0264001_vm/chr3L_13655496-13656117__chr3L_13834627-13835094	chr3L:13655496-13656117	LEFT	chr3L	13652996	13655496	2500	0	0	0	86	RepeatMasker	FBgn0264001_vm/chr3L_13655496-13656117__chr3L_13834627-13835094/chr3L_13652996-13655496_LEFT.fa
FBgn0264001_vm	FBgn0264001_vm/chr3L_13655496-13656117__chr3L_13834627-13835094	chr3L:13655496-13656117	RIGHT	chr3L	13656117	13657717	1600	0	1	0	65	RepeatMasker	FBgn0264001_vm/chr3L_13655496-13656117__chr3L_13834627-13835094/chr3L_13656117-13657717_RIGHT.fa
FBgn0264001_vm	FBgn0264001_vm/chr3L_13655496-13656117__chr3L_13834627-13835094	chr3L:13834627-13835094	LEFT	chr3L	13832127	13834627	2500	0	0	0	64	RepeatMasker	FBgn0264001_vm/chr3L_13655496-13656117__chr3L_13834627-13835094/chr3L_13832127-13834627_LEFT.fa
FBgn0264001_vm	FBgn0264001_vm/chr3L_13655496-13656117__chr3L_13834627-13835094	chr3L:13834627-13835094	RIGHT	chr3L	13835094	13837594	2500	0	0	0	0	RepeatMasker	FBgn0264001_vm/chr3L_13655496-13656117__chr3L_13834627-13835094/chr3L_13835094-13837594_RIGHT.fa
FBgn0264001_vm	FBgn0264001_vm/chr3L_13657717-13657980__chr3L_13834627-13835094	chr3L:13657717-13657980	LEFT	chr3L	13656117	13657717	1600	0	1	0	65	RepeatMasker	FBgn0264001_vm/chr3L_13657717-13657980__chr3L_13834627-13835094/chr3L_13656117-13657717_LEFT.fa
FBgn0264001_vm	FBgn0264001_vm/chr3L_13657717-13657980__chr3L_13834627-13835094	chr3L:13657717-13657980	RIGHT	chr3L	13657980	13660480	2500	0	0	0	129	RepeatMasker	FBgn0264001_vm/chr3L_13657717-13657980__chr3L_13834627-13835094/chr3L_13657980-13660480_RIGHT.fa
FBgn0264001_vm	FBgn0264001_vm/chr3L_13657717-13657980__chr3L_13834627-13835094	chr3L:13834627-13835094	LEFT	chr3L	13832127	13834627	2500	0	0	0	64	RepeatMasker	FBgn0264001_vm/chr3L_13657717-13657980__chr3L_13834627-13835094/chr3L_13832127-13834627_LEFT.fa
FBgn0264001_vm	FBgn0264001_vm/chr3L_13657717-13657980__chr3L_13834627-13835094	chr3L:13834627-13835094	RIGHT	chr3L	13835094	13837594	2500	0	0	0	0	RepeatMasker	FBgn0264001_vm/chr3L_13657717-13657980__chr3L_13834627-13835094/chr3L_13835094-13837594_RIGHT.fa
FBgn0000014_meso	FBgn0000014_meso/chr3R_16744397-16744662__chr3R_16892248-16892452	chr3R:16744397-16744662	LEFT	chr3R	16741897	16744397	2500	0	0	0	127	RepeatMasker	FBgn0000014_meso/chr3R_16744397-16744662__chr3R_16892248-16892452/chr3R_16741897-16744397_LEFT.fa
FBgn0000014_meso	FBgn0000014_meso/chr3R_16744397-16744662__chr3R_16892248-16892452	chr3R:16744397-16744662	RIGHT	chr3R	16744662	16747162	2500	0	0	0	64	RepeatMasker	FBgn0000014_meso/chr3R_16744397-16744662__chr3R_16892248-16892452/chr3R_16744662-16747162_RIGHT.fa
FBgn0000014_meso	FBgn0000014_meso/chr3R_16744397-16744662__chr3R_16892248-16892452	chr3R:16892248-16892452	LEFT	chr3R	16889748	16892248	2500	0	0	0	73	RepeatMasker	FBgn0000014_meso/chr3R_16744397-16744662__chr3R_16892248-16892452/chr3R_16889748-16892248_LEFT.fa
FBgn0000014_meso	FBgn0000014_meso/chr3R_16744397-16744662__chr3R_16892248-16892452	chr3R:16892248-16892452	RIGHT	chr3R	16892452	16894952	2500	0	0	0	83	RepeatMasker	FBgn0000014_meso/chr3R_16744397-16744662__chr3R_16892248-16892452/chr3R_16892452-16894952_RIGHT.fa
FBgn0000097_meso	FBgn0000097_meso/chr2L_2162797-2163546__chr2L_2164726-2165263	chr2L:2162797-2163546	LEFT	chr2L	2160297	2162797	2500	0	0	0	182	RepeatMasker	FBgn0000097_meso/chr2L_2162797-2163546__chr2L_2164726-2165263/chr2L_2160297-2162797_LEFT.fa
FBgn0000097_meso	FBgn0000097_meso/chr2L_2162797-2163546__chr2L_2164726-2165263	chr2L:2162797-2163546	RIGHT	chr2L	2163546	2164726	1180	1	0	0	0	RepeatMasker	FBgn0000097_meso/chr2L_2162797-2163546__chr2L_2164726-2165263/chr2L_2163546-2164726_RIGHT.fa
FBgn0000097_meso	FBgn0000097_meso/chr2L_2162797-2163546__chr2L_2164726-2165263	chr2L:2164726-2165263	LEFT	chr2L	2163546	2164726	1180	1	0	0	0	RepeatMasker	FBgn0000097_meso/chr2L_2162797-2163546__chr2L_2164726-2165263/chr2L_2163546-2164726_LEFT.fa
FBgn0000097_meso	FBgn0000097_meso/chr2L_2162797-2163546__chr2L_2164726-2165263	chr2L:2164726-2165263	RIGHT	chr2L	2165263	2167763	2500	0	0	0	22	RepeatMasker	FBgn0000097_meso/chr2L_2162797-2163546__chr2L_2164726-2165263/chr2L_2165263-2167763_RIGHT.fa
FBgn0000097_meso	FBgn0000097_meso/chr2L_2162797-2163546__chr2L_2181980-2182476	chr2L:2162797-2163546	LEFT	chr2L	2160297	2162797	2500	0	0	0	182	RepeatMasker	FBgn0000097_meso/chr2L_2162797-2163546__chr2L_2181980-2182476/chr2L_2160297-2162797_LEFT.fa
FBgn0000097_meso	FBgn0000097_meso/chr2L_2162797-2163546__chr2L_2181980-2182476	chr2L:2162797-2163546	RIGHT	chr2L	2163546	2164726	1180	0	1	0	0	RepeatMasker	FBgn0000097_meso/chr2L_2162797-2163546__chr2L_2181980-2182476/chr2L_2163546-2164726_RIGHT.fa
FBgn0000097_meso	FBgn0000097_meso/chr2L_2162797-2163546__chr2L_2181980-2182476	chr2L:2181980-2182476	LEFT	chr2L	2179480	2181980	2500	0	0	0	72	RepeatMasker	FBgn0000097_meso/chr2L_2162797-2163546__chr2L_2181980-2182476/chr2L_2179480-2181980_LEFT.fa
FBgn0000097_meso	FBgn0000097_meso/chr2L_2162797-2163546__chr2L_2181980-2182476	chr2L:2181980-2182476	RIGHT	chr2L	2182476	2184976	2500	0	0	0	89	RepeatMasker	FBgn0000097_meso/chr2L_2162797-2163546__chr2L_2181980-2182476/chr2L_2182476-2184976_RIGHT.fa
FBgn0000097_meso	FBgn0000097_meso/chr2L_2164726-2165263__chr2L_2181980-2182476	chr2L:2164726-2165263	LEFT	chr2L	2163546	2164726	1180	0	1	0	0	RepeatMasker	FBgn0000097_meso/chr2L_2164726-2165263__chr2L_2181980-2182476/chr2L_2163546-2164726_LEFT.fa
FBgn0000097_meso	FBgn0000097_meso/chr2L_2164726-2165263__chr2L_2181980-2182476	chr2L:2164726-2165263	RIGHT	chr2L	2165263	2167763	2500	0	0	0	22	RepeatMasker	FBgn0000097_meso/chr2L_2164726-2165263__chr2L_2181980-2182476/chr2L_2165263-2167763_RIGHT.fa
FBgn0000097_meso	FBgn0000097_meso/chr2L_2164726-2165263__chr2L_2181980-2182476	chr2L:2181980-2182476	LEFT	chr2L	2179480	2181980	2500	0	0	0	72	RepeatMasker	FBgn0000097_meso/chr2L_2164726-2165263__chr2L_2181980-2182476/chr2L_2179480-2181980_LEFT.fa
FBgn0000097_meso	FBgn0000097_meso/chr2L_2164726-2165263__chr2L_2181980-2182476	chr2L:2181980-2182476	RIGHT	chr2L	2182476	2184976	2500	0	0	0	89	RepeatMasker	FBgn0000097_meso/chr2L_2164726-2165263__chr2L_2181980-2182476/chr2L_2182476-2184976_RIGHT.fa
FBgn0000404_meso	FBgn0000404_meso/chr3L_11812108-11812359__chr3L_11813289-11813573	chr3L:11812108-11812359	LEFT	chr3L	11809608	11812108	2500	0	0	0	95	RepeatMasker	FBgn0000404_meso/chr3L_11812108-11812359__chr3L_11813289-11813573/chr3L_11809608-11812108_LEFT.fa
FBgn0000404_meso	FBgn0000404_meso/chr3L_11812108-11812359__chr3L_11813289-11813573	chr3L:11812108-11812359	RIGHT	chr3L	11812359	11813289	930	1	0	0	0	RepeatMasker	FBgn0000404_meso/chr3L_11812108-11812359__chr3L_11813289-11813573/chr3L_11812359-11813289_RIGHT.fa
FBgn0000404_meso	FBgn0000404_meso/chr3L_11812108-11812359__chr3L_11813289-11813573	chr3L:11813289-11813573	LEFT	chr3L	11812359	11813289	930	1	0	0	0	RepeatMasker	FBgn0000404_meso/chr3L_11812108-11812359__chr3L_11813289-11813573/chr3L_11812359-11813289_LEFT.fa
FBgn0000404_meso	FBgn0000404_meso/chr3L_11812108-11812359__chr3L_11813289-11813573	chr3L:11813289-11813573	RIGHT	chr3L	11813573	11816073	2500	0	0	0	149	RepeatMasker	FBgn0000404_meso/chr3L_11812108-11812359__chr3L_11813289-11813573/chr3L_11813573-11816073_RIGHT.fa
FBgn0000463_meso	FBgn0000463_meso/chr3R_19341900-19342100__chr3R_19346468-19346888	chr3R:19341900-19342100	LEFT	chr3R	19339400	19341900	2500	0	0	0	125	RepeatMasker	FBgn0000463_meso/chr3R_19341900-19342100__chr3R_19346468-19346888/chr3R_19339400-19341900_LEFT.fa
FBgn0000463_meso	FBgn0000463_meso/chr3R_19341900-19342100__chr3R_19346468-19346888	chr3R:19341900-19342100	RIGHT	chr3R	19342100	19346468	4368	1	0	0	143	RepeatMasker	FBgn0000463_meso/chr3R_19341900-19342100__chr3R_19346468-19346888/chr3R_19342100-19346468_RIGHT.fa
FBgn0000463_meso	FBgn0000463_meso/chr3R_19341900-19342100__chr3R_19346468-19346888	chr3R:19346468-19346888	LEFT	chr3R	19342100	19346468	4368	1	0	0	143	RepeatMasker	FBgn0000463_meso/chr3R_19341900-19342100__chr3R_19346468-19346888/chr3R_19342100-19346468_LEFT.fa
FBgn0000463_meso	FBgn0000463_meso/chr3R_19341900-19342100__chr3R_19346468-19346888	chr3R:19346468-19346888	RIGHT	chr3R	19346888	19349388	2500	0	0	0	198	RepeatMasker	FBgn0000463_meso/chr3R_19341900-19342100__chr3R_19346468-19346888/chr3R_19346888-19349388_RIGHT.fa
FBgn0000463_meso	FBgn0000463_meso/chr3R_19341900-19342100__chr3R_19350401-19350687	chr3R:19341900-19342100	LEFT	chr3R	19339400	19341900	2500	0	0	0	125	RepeatMasker	FBgn0000463_meso/chr3R_19341900-19342100__chr3R_19350401-19350687/chr3R_19339400-19341900_LEFT.fa
FBgn0000463_meso	FBgn0000463_meso/chr3R_19341900-19342100__chr3R_19350401-19350687	chr3R:19341900-19342100	RIGHT	chr3R	19342100	19344600	2500	0	0	0	143	RepeatMasker	FBgn0000463_meso/chr3R_19341900-19342100__chr3R_19350401-19350687/chr3R_19342100-19344600_RIGHT.fa
FBgn0000463_meso	FBgn0000463_meso/chr3R_19341900-19342100__chr3R_19350401-19350687	chr3R:19350401-19350687	LEFT	chr3R	19347901	19350401	2500	0	0	0	118	RepeatMasker	FBgn0000463_meso/chr3R_19341900-19342100__chr3R_19350401-19350687/chr3R_19347901-19350401_LEFT.fa
FBgn0000463_meso	FBgn0000463_meso/chr3R_19341900-19342100__chr3R_19350401-19350687	chr3R:19350401-19350687	RIGHT	chr3R	19350687	19353187	2500	0	0	0	36	RepeatMasker	FBgn0000463_meso/chr3R_19341900-19342100__chr3R_19350401-19350687/chr3R_19350687-19353187_RIGHT.fa
FBgn0000463_meso	FBgn0000463_meso/chr3R_19346468-19346888__chr3R_19350401-19350687	chr3R:19346468-19346888	LEFT	chr3R	19343968	19346468	2500	0	0	0	0	RepeatMasker	FBgn0000463_meso/chr3R_19346468-19346888__chr3R_19350401-19350687/chr3R_19343968-19346468_LEFT.fa
FBgn0000463_meso	FBgn0000463_meso/chr3R_19346468-19346888__chr3R_19350401-19350687	chr3R:19346468-19346888	RIGHT	chr3R	19346888	19350401	3513	1	0	0	198	RepeatMasker	FBgn0000463_meso/chr3R_19346468-19346888__chr3R_19350401-19350687/chr3R_19346888-19350401_RIGHT.fa
FBgn0000463_meso	FBgn0000463_meso/chr3R_19346468-19346888__chr3R_19350401-19350687	chr3R:19350401-19350687	LEFT	chr3R	19346888	19350401	3513	1	0	0	198	RepeatMasker	FBgn0000463_meso/chr3R_19346468-19346888__chr3R_19350401-19350687/chr3R_19346888-19350401_LEFT.fa
FBgn0000463_meso	FBgn0000463_meso/chr3R_19346468-19346888__chr3R_19350401-19350687	chr3R:19350401-19350687	RIGHT	chr3R	19350687	19353187	2500	0	0	0	36	RepeatMasker	FBgn0000463_meso/chr3R_19346468-19346888__chr3R_19350401-19350687/chr3R_19350687-19353187_RIGHT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_709891-710336__chr3L_723323-723674	chr3L:709891-710336	LEFT	chr3L	707391	709891	2500	0	0	0	0	RepeatMasker	FBgn0000575_meso/chr3L_709891-710336__chr3L_723323-723674/chr3L_707391-709891_LEFT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_709891-710336__chr3L_723323-723674	chr3L:709891-710336	RIGHT	chr3L	710336	712836	2500	0	0	0	43	RepeatMasker	FBgn0000575_meso/chr3L_709891-710336__chr3L_723323-723674/chr3L_710336-712836_RIGHT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_709891-710336__chr3L_723323-723674	chr3L:723323-723674	LEFT	chr3L	720823	723323	2500	0	0	0	145	RepeatMasker	FBgn0000575_meso/chr3L_709891-710336__chr3L_723323-723674/chr3L_720823-723323_LEFT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_709891-710336__chr3L_723323-723674	chr3L:723323-723674	RIGHT	chr3L	723674	726050	2376	0	1	0	80	RepeatMasker	FBgn0000575_meso/chr3L_709891-710336__chr3L_723323-723674/chr3L_723674-726050_RIGHT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_709891-710336__chr3L_726050-726267	chr3L:709891-710336	LEFT	chr3L	707391	709891	2500	0	0	0	0	RepeatMasker	FBgn0000575_meso/chr3L_709891-710336__chr3L_726050-726267/chr3L_707391-709891_LEFT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_709891-710336__chr3L_726050-726267	chr3L:709891-710336	RIGHT	chr3L	710336	712836	2500	0	0	0	43	RepeatMasker	FBgn0000575_meso/chr3L_709891-710336__chr3L_726050-726267/chr3L_710336-712836_RIGHT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_709891-710336__chr3L_726050-726267	chr3L:726050-726267	LEFT	chr3L	723674	726050	2376	0	1	0	80	RepeatMasker	FBgn0000575_meso/chr3L_709891-710336__chr3L_726050-726267/chr3L_723674-726050_LEFT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_709891-710336__chr3L_726050-726267	chr3L:726050-726267	RIGHT	chr3L	726267	726645	378	0	1	0	0	RepeatMasker	FBgn0000575_meso/chr3L_709891-710336__chr3L_726050-726267/chr3L_726267-726645_RIGHT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_709891-710336__chr3L_726645-726923	chr3L:709891-710336	LEFT	chr3L	707391	709891	2500	0	0	0	0	RepeatMasker	FBgn0000575_meso/chr3L_709891-710336__chr3L_726645-726923/chr3L_707391-709891_LEFT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_709891-710336__chr3L_726645-726923	chr3L:709891-710336	RIGHT	chr3L	710336	712836	2500	0	0	0	43	RepeatMasker	FBgn0000575_meso/chr3L_709891-710336__chr3L_726645-726923/chr3L_710336-712836_RIGHT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_709891-710336__chr3L_726645-726923	chr3L:726645-726923	LEFT	chr3L	726267	726645	378	0	1	0	0	RepeatMasker	FBgn0000575_meso/chr3L_709891-710336__chr3L_726645-726923/chr3L_726267-726645_LEFT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_709891-710336__chr3L_726645-726923	chr3L:726645-726923	RIGHT	chr3L	726923	729423	2500	0	0	0	53	RepeatMasker	FBgn0000575_meso/chr3L_709891-710336__chr3L_726645-726923/chr3L_726923-729423_RIGHT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_709891-710336__chr3L_731320-731606	chr3L:709891-710336	LEFT	chr3L	707391	709891	2500	0	0	0	0	RepeatMasker	FBgn0000575_meso/chr3L_709891-710336__chr3L_731320-731606/chr3L_707391-709891_LEFT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_709891-710336__chr3L_731320-731606	chr3L:709891-710336	RIGHT	chr3L	710336	712836	2500	0	0	0	43	RepeatMasker	FBgn0000575_meso/chr3L_709891-710336__chr3L_731320-731606/chr3L_710336-712836_RIGHT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_709891-710336__chr3L_731320-731606	chr3L:731320-731606	LEFT	chr3L	728820	731320	2500	0	0	0	93	RepeatMasker	FBgn0000575_meso/chr3L_709891-710336__chr3L_731320-731606/chr3L_728820-731320_LEFT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_709891-710336__chr3L_731320-731606	chr3L:731320-731606	RIGHT	chr3L	731606	734106	2500	0	0	0	188	RepeatMasker	FBgn0000575_meso/chr3L_709891-710336__chr3L_731320-731606/chr3L_731606-734106_RIGHT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_723323-723674__chr3L_726050-726267	chr3L:723323-723674	LEFT	chr3L	720823	723323	2500	0	0	0	145	RepeatMasker	FBgn0000575_meso/chr3L_723323-723674__chr3L_726050-726267/chr3L_720823-723323_LEFT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_723323-723674__chr3L_726050-726267	chr3L:723323-723674	RIGHT	chr3L	723674	726050	2376	1	0	0	80	RepeatMasker	FBgn0000575_meso/chr3L_723323-723674__chr3L_726050-726267/chr3L_723674-726050_RIGHT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_723323-723674__chr3L_726050-726267	chr3L:726050-726267	LEFT	chr3L	723674	726050	2376	1	0	0	80	RepeatMasker	FBgn0000575_meso/chr3L_723323-723674__chr3L_726050-726267/chr3L_723674-726050_LEFT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_723323-723674__chr3L_726050-726267	chr3L:726050-726267	RIGHT	chr3L	726267	726645	378	0	1	0	0	RepeatMasker	FBgn0000575_meso/chr3L_723323-723674__chr3L_726050-726267/chr3L_726267-726645_RIGHT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_723323-723674__chr3L_726645-726923	chr3L:723323-723674	LEFT	chr3L	720823	723323	2500	0	0	0	145	RepeatMasker	FBgn0000575_meso/chr3L_723323-723674__chr3L_726645-726923/chr3L_720823-723323_LEFT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_723323-723674__chr3L_726645-726923	chr3L:723323-723674	RIGHT	chr3L	723674	726050	2376	1	1	0	80	RepeatMasker	FBgn0000575_meso/chr3L_723323-723674__chr3L_726645-726923/chr3L_723674-726050_RIGHT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_723323-723674__chr3L_726645-726923	chr3L:726645-726923	LEFT	chr3L	726267	726645	378	1	1	0	0	RepeatMasker	FBgn0000575_meso/chr3L_723323-723674__chr3L_726645-726923/chr3L_726267-726645_LEFT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_723323-723674__chr3L_726645-726923	chr3L:726645-726923	RIGHT	chr3L	726923	729423	2500	0	0	0	53	RepeatMasker	FBgn0000575_meso/chr3L_723323-723674__chr3L_726645-726923/chr3L_726923-729423_RIGHT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_723323-723674__chr3L_731320-731606	chr3L:723323-723674	LEFT	chr3L	720823	723323	2500	0	0	0	145	RepeatMasker	FBgn0000575_meso/chr3L_723323-723674__chr3L_731320-731606/chr3L_720823-723323_LEFT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_723323-723674__chr3L_731320-731606	chr3L:723323-723674	RIGHT	chr3L	723674	726050	2376	0	1	0	80	RepeatMasker	FBgn0000575_meso/chr3L_723323-723674__chr3L_731320-731606/chr3L_723674-726050_RIGHT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_723323-723674__chr3L_731320-731606	chr3L:731320-731606	LEFT	chr3L	728820	731320	2500	0	0	0	93	RepeatMasker	FBgn0000575_meso/chr3L_723323-723674__chr3L_731320-731606/chr3L_728820-731320_LEFT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_723323-723674__chr3L_731320-731606	chr3L:731320-731606	RIGHT	chr3L	731606	734106	2500	0	0	0	188	RepeatMasker	FBgn0000575_meso/chr3L_723323-723674__chr3L_731320-731606/chr3L_731606-734106_RIGHT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_726050-726267__chr3L_726645-726923	chr3L:726050-726267	LEFT	chr3L	723674	726050	2376	0	1	0	80	RepeatMasker	FBgn0000575_meso/chr3L_726050-726267__chr3L_726645-726923/chr3L_723674-726050_LEFT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_726050-726267__chr3L_726645-726923	chr3L:726050-726267	RIGHT	chr3L	726267	726645	378	1	0	0	0	RepeatMasker	FBgn0000575_meso/chr3L_726050-726267__chr3L_726645-726923/chr3L_726267-726645_RIGHT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_726050-726267__chr3L_726645-726923	chr3L:726645-726923	LEFT	chr3L	726267	726645	378	1	0	0	0	RepeatMasker	FBgn0000575_meso/chr3L_726050-726267__chr3L_726645-726923/chr3L_726267-726645_LEFT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_726050-726267__chr3L_726645-726923	chr3L:726645-726923	RIGHT	chr3L	726923	729423	2500	0	0	0	53	RepeatMasker	FBgn0000575_meso/chr3L_726050-726267__chr3L_726645-726923/chr3L_726923-729423_RIGHT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_726050-726267__chr3L_731320-731606	chr3L:726050-726267	LEFT	chr3L	723674	726050	2376	0	1	0	80	RepeatMasker	FBgn0000575_meso/chr3L_726050-726267__chr3L_731320-731606/chr3L_723674-726050_LEFT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_726050-726267__chr3L_731320-731606	chr3L:726050-726267	RIGHT	chr3L	726267	726645	378	0	1	0	0	RepeatMasker	FBgn0000575_meso/chr3L_726050-726267__chr3L_731320-731606/chr3L_726267-726645_RIGHT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_726050-726267__chr3L_731320-731606	chr3L:731320-731606	LEFT	chr3L	728820	731320	2500	0	0	0	93	RepeatMasker	FBgn0000575_meso/chr3L_726050-726267__chr3L_731320-731606/chr3L_728820-731320_LEFT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_726050-726267__chr3L_731320-731606	chr3L:731320-731606	RIGHT	chr3L	731606	734106	2500	0	0	0	188	RepeatMasker	FBgn0000575_meso/chr3L_726050-726267__chr3L_731320-731606/chr3L_731606-734106_RIGHT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_726645-726923__chr3L_731320-731606	chr3L:726645-726923	LEFT	chr3L	726267	726645	378	0	1	0	0	RepeatMasker	FBgn0000575_meso/chr3L_726645-726923__chr3L_731320-731606/chr3L_726267-726645_LEFT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_726645-726923__chr3L_731320-731606	chr3L:726645-726923	RIGHT	chr3L	726923	731320	4397	1	0	0	146	RepeatMasker	FBgn0000575_meso/chr3L_726645-726923__chr3L_731320-731606/chr3L_726923-731320_RIGHT.fa
FBgn0000575_meso	FBgn0000575_meso/chr3L_726645-726923__chr3L_731320-731606	chr3L:731320-731606	LEFT	chr3L	726923	731320	4397	1	0	0	146	RepeatMasker	FBgn0000575_meso/chr3L_726645-726923__chr3L_731320-731606/chr3L_726923-731320_LEFT.fa
