shadowset	pair_dir	enhancer_a	enhancer_b	feat_space	size_a	size_b	hits_a	hits_b	intersection	union	jaccard	cosine	overlap_coeff	weighted_jaccard	bray_curtis_sim	hellinger_sim	pos_jsd_sim	group	fimo_a	fimo_b	all_tfbs_jaccard_count	mesoderm_jaccard_count
FBgn0030955_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0030955_Spearman/chrX_18715355-18715555__chrX_18737813-18738119	chrX:18715355-18715555	chrX:18737813-18738119	name	52	46	67	96	25	73	0.342466	0.287815	0.543478	0.0	0.355828	0.268252	1.0	neither	yes	yes	0.1956521739130435	0.07692307692307693
FBgn0037248_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037248_Spearman/chr3R_4433712-4433912__chr3R_4452493-4452808	chr3R:4433712-4433912	chr3R:4452493-4452808	name	25	58	37	111	12	71	0.169014	0.155736	0.48	0.0	0.202703	0.167794	1.0	neither	yes	yes	0.10294117647058823	0.07142857142857142
FBgn0004108_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0004108_vm/chr3L_16775645-16775870__chr3L_16776828-16777028	chr3L:16775645-16775870	chr3L:16776828-16777028	name	32	31	44	52	7	56	0.125	0.097856	0.225806	0.0	0.145833	0.093891	1.0	neither	yes	yes	0.07692307692307693	0.125
FBgn0004108_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0004108_vm/chr3L_16739977-16740479__chr3L_16776828-16777028	chr3L:16739977-16740479	chr3L:16776828-16777028	name	90	31	162	52	26	95	0.273684	0.571772	0.83871	0.0	0.373832	0.328918	1.0	neither	yes	yes	0.22727272727272727	0.125
FBgn0004108_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0004108_vm/chr3L_16739977-16740479__chr3L_16775645-16775870	chr3L:16739977-16740479	chr3L:16775645-16775870	name	90	32	162	44	25	97	0.257732	0.430855	0.78125	0.0	0.300971	0.287172	1.0	neither	yes	yes	0.1751412429378531	0.23529411764705882
FBgn0022029_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0022029_vm/chr2R_17034595-17034875__chr2R_17054642-17054966	chr2R:17034595-17034875	chr2R:17054642-17054966	name	91	55	175	90	30	116	0.258621	0.29273	0.545455	0.0	0.271698	0.210719	1.0	neither	yes	yes	0.1459227467811159	0.17647058823529413
FBgn0022029_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0022029_vm/chr2R_17019592-17019979__chr2R_17034595-17034875	chr2R:17019592-17019979	chr2R:17034595-17034875	name	77	91	190	175	50	118	0.423729	0.363404	0.649351	0.0	0.454795	0.321407	1.0	neither	yes	yes	0.2787456445993031	0.3333333333333333
FBgn0022029_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0022029_vm/chr2R_17019592-17019979__chr2R_17054642-17054966	chr2R:17019592-17019979	chr2R:17054642-17054966	name	77	55	190	90	34	98	0.346939	0.627477	0.618182	0.0	0.385714	0.348271	1.0	enhancer_hit	yes	yes	0.2422907488986784	0.45454545454545453
FBgn0002772_vm_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0002772_vm_sm/chr3R_27636779-27637140__chr3R_27660249-27660711	chr3R:27636779-27637140	chr3R:27660249-27660711	name	95	46	197	95	30	111	0.27027	0.259976	0.652174	0.0	0.253425	0.226572	1.0	neither	yes	yes	0.13953488372093023	0.06896551724137931
FBgn0002772_vm_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0002772_vm_sm/chr3R_27636779-27637140__chr3R_27659306-27659544	chr3R:27636779-27637140	chr3R:27659306-27659544	name	95	28	197	49	17	106	0.160377	0.162178	0.607143	0.0	0.162602	0.150507	1.0	enhancer_hit	yes	yes	0.08296943231441048	0.125
FBgn0002772_vm_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0002772_vm_sm/chr3R_27659306-27659544__chr3R_27660249-27660711	chr3R:27659306-27659544	chr3R:27660249-27660711	name	28	46	49	95	12	62	0.193548	0.34902	0.428571	0.0	0.25	0.225118	1.0	neither	yes	yes	0.140625	0.058823529411764705
FBgn0040389_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0040389_Spearman/chrX_2270820-2271020__chrX_2282017-2282260	chrX:2270820-2271020	chrX:2282017-2282260	name	84	40	122	60	14	110	0.127273	0.162736	0.35	0.0	0.164835	0.111231	1.0	neither	yes	yes	0.08875739644970414	0.07142857142857142
FBgn0029504_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0029504_sm/chrX_7555826-7556105__chrX_7580532-7580795	chrX:7555826-7556105	chrX:7580532-7580795	name	84	77	105	142	51	110	0.463636	0.505807	0.662338	0.0	0.445344	0.374364	1.0	neither	yes	yes	0.27692307692307694	0.3076923076923077
FBgn0029504_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0029504_sm/chrX_7555826-7556105__chrX_7573472-7573775	chrX:7555826-7556105	chrX:7573472-7573775	name	84	95	105	197	65	114	0.570175	0.601939	0.77381	0.0	0.490066	0.449763	1.0	neither	yes	yes	0.31601731601731603	0.3333333333333333
FBgn0029504_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0029504_sm/chrX_7573472-7573775__chrX_7580532-7580795	chrX:7573472-7573775	chrX:7580532-7580795	name	95	77	197	142	56	116	0.482759	0.658087	0.727273	0.0	0.566372	0.44208	1.0	neither	yes	yes	0.39183673469387753	0.47058823529411764
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3036092-3036292__chrX_3328623-3328837	chrX:3036092-3036292	chrX:3328623-3328837	name	84	72	183	108	53	103	0.514563	0.681045	0.736111	0.0	0.508591	0.458606	1.0	neither	yes	yes	0.31390134529147984	0.07142857142857142
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3035626-3035842__chrX_3036092-3036292	chrX:3035626-3035842	chrX:3036092-3036292	name	21	84	37	183	2	103	0.019417	0.16255	0.095238	0.0	0.045455	0.047662	1.0	neither	yes	yes	0.00909090909090909	0.0
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3036092-3036292__chrX_3331542-3331742	chrX:3036092-3036292	chrX:3331542-3331742	name	84	25	183	57	10	99	0.10101	0.224762	0.4	0.0	0.141667	0.114639	1.0	neither	yes	yes	0.06140350877192982	0.16666666666666666
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3036092-3036292__chrX_3256916-3257157	chrX:3036092-3036292	chrX:3256916-3257157	name	84	57	183	97	37	104	0.355769	0.543302	0.649123	0.0	0.385714	0.327068	1.0	neither	yes	yes	0.22608695652173913	0.2857142857142857
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3256916-3257157__chrX_3331542-3331742	chrX:3256916-3257157	chrX:3331542-3331742	name	57	25	97	57	11	71	0.15493	0.386335	0.44	0.0	0.246753	0.1972	1.0	flank_hit	yes	yes	0.10638297872340426	0.10526315789473684
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3035626-3035842__chrX_3096802-3097002	chrX:3035626-3035842	chrX:3096802-3097002	name	21	32	37	54	11	42	0.261905	0.422257	0.52381	0.0	0.32967	0.261785	1.0	neither	yes	yes	0.17721518987341772	0.3333333333333333
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3058248-3058549__chrX_3096802-3097002	chrX:3058248-3058549	chrX:3096802-3097002	name	54	32	94	54	13	73	0.178082	0.218336	0.40625	0.0	0.202703	0.161344	1.0	neither	yes	yes	0.10294117647058823	0.0
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3256916-3257157__chrX_3328623-3328837	chrX:3256916-3257157	chrX:3328623-3328837	name	57	72	97	108	27	102	0.264706	0.585015	0.473684	0.0	0.390244	0.290486	1.0	neither	yes	yes	0.21052631578947367	0.15384615384615385
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3036092-3036292__chrX_3058248-3058549	chrX:3036092-3036292	chrX:3058248-3058549	name	84	54	183	94	34	104	0.326923	0.420249	0.62963	0.0	0.353791	0.285152	1.0	neither	yes	yes	0.19742489270386265	0.0
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3096802-3097002__chrX_3328623-3328837	chrX:3096802-3097002	chrX:3328623-3328837	name	32	72	54	108	14	90	0.155556	0.201683	0.4375	0.0	0.185185	0.150345	1.0	neither	yes	yes	0.10067114093959731	0.15384615384615385
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3035626-3035842__chrX_3331542-3331742	chrX:3035626-3035842	chrX:3331542-3331742	name	21	25	37	57	12	34	0.352941	0.599736	0.571429	0.0	0.404255	0.372039	1.0	neither	yes	yes	0.21518987341772153	0.07142857142857142
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3058248-3058549__chrX_3328623-3328837	chrX:3058248-3058549	chrX:3328623-3328837	name	54	72	94	108	27	99	0.272727	0.497392	0.5	0.0	0.386139	0.301948	1.0	neither	yes	yes	0.2215568862275449	0.14285714285714285
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3035626-3035842__chrX_3328623-3328837	chrX:3035626-3035842	chrX:3328623-3328837	name	21	72	37	108	11	82	0.134146	0.397796	0.52381	0.0	0.22069	0.175515	1.0	neither	yes	yes	0.13076923076923078	0.2857142857142857
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3096802-3097002__chrX_3331542-3331742	chrX:3096802-3097002	chrX:3331542-3331742	name	32	25	54	57	12	45	0.266667	0.232139	0.48	0.0	0.288288	0.21137	1.0	neither	yes	yes	0.15306122448979592	0.16666666666666666
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3058248-3058549__chrX_3331542-3331742	chrX:3058248-3058549	chrX:3331542-3331742	name	54	25	94	57	10	69	0.144928	0.301121	0.4	0.0	0.198675	0.186198	1.0	neither	yes	yes	0.09285714285714286	0.07692307692307693
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3035626-3035842__chrX_3058248-3058549	chrX:3035626-3035842	chrX:3058248-3058549	name	21	54	37	94	10	65	0.153846	0.316131	0.47619	0.0	0.21374	0.193928	1.0	neither	yes	yes	0.09917355371900827	0.0
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3058248-3058549__chrX_3256916-3257157	chrX:3058248-3058549	chrX:3256916-3257157	name	54	57	94	97	31	80	0.3875	0.428387	0.574074	0.0	0.408377	0.326302	1.0	neither	yes	yes	0.22151898734177214	0.2222222222222222
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3096802-3097002__chrX_3256916-3257157	chrX:3096802-3097002	chrX:3256916-3257157	name	32	57	54	97	8	81	0.098765	0.070567	0.25	0.0	0.119205	0.070377	1.0	neither	yes	yes	0.05517241379310345	0.0
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3036092-3036292__chrX_3096802-3097002	chrX:3036092-3036292	chrX:3096802-3097002	name	84	32	183	54	7	109	0.06422	0.036146	0.21875	0.0	0.059072	0.042356	1.0	neither	yes	yes	0.03017241379310345	0.058823529411764705
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3328623-3328837__chrX_3331542-3331742	chrX:3328623-3328837	chrX:3331542-3331742	name	72	25	108	57	11	86	0.127907	0.504979	0.44	0.0	0.266667	0.201913	1.0	neither	yes	yes	0.11333333333333333	0.058823529411764705
FBgn0000479_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3035626-3035842__chrX_3256916-3257157	chrX:3035626-3035842	chrX:3256916-3257157	name	21	57	37	97	6	72	0.083333	0.210205	0.285714	0.0	0.134328	0.093057	1.0	neither	yes	yes	0.03816793893129771	0.0
FBgn0261648_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0261648_vm/chr2L_11415248-11415544__chr2L_11458598-11459020	chr2L:11415248-11415544	chr2L:11458598-11459020	name	45	83	76	141	21	107	0.196262	0.298911	0.466667	0.0	0.230415	0.187975	1.0	neither	yes	yes	0.12307692307692308	0.08333333333333333
FBgn0261648_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0261648_vm/chr2L_11452852-11453384__chr2L_11458598-11459020	chr2L:11452852-11453384	chr2L:11458598-11459020	name	65	83	137	141	35	113	0.309735	0.364423	0.538462	0.0	0.338129	0.254412	1.0	neither	yes	yes	0.19658119658119658	0.19047619047619047
FBgn0261648_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0261648_vm/chr2L_11415248-11415544__chr2L_11452852-11453384	chr2L:11415248-11415544	chr2L:11452852-11453384	name	45	65	76	137	36	74	0.486486	0.713749	0.8	0.0	0.507042	0.464765	1.0	neither	yes	yes	0.33540372670807456	0.125
FBgn0038683_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0038683_sm/chr3R_19163765-19164167__chr3R_19165868-19166123	chr3R:19163765-19164167	chr3R:19165868-19166123	name	101	82	184	141	73	110	0.663636	0.621206	0.890244	0.0	0.621538	0.533226	1.0	neither	yes	yes	0.44052863436123346	0.14285714285714285
FBgn0036152_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036152_Spearman/chr3L_11224312-11224512__chr3L_11224761-11225250	chr3L:11224312-11224512	chr3L:11224761-11225250	name	88	106	148	254	73	121	0.603306	0.761912	0.829545	0.0	0.621891	0.540913	1.0	neither	yes	yes	0.4326241134751773	0.4090909090909091
FBgn0032961_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032961_sm/chr2L_21831155-21831728__chr2L_21840673-21841262	chr2L:21831155-21831728	chr2L:21840673-21841262	name	123	73	404	131	59	137	0.430657	0.431706	0.808219	0.0	0.325234	0.32436	1.0	neither	yes	yes	0.1828193832599119	0.2857142857142857
FBgn0030864_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0030864_sm/chrX_17650510-17650710__chrX_17660173-17660373	chrX:17650510-17650710	chrX:17660173-17660373	name	28	81	47	155	11	98	0.112245	0.217851	0.392857	0.0	0.148515	0.122268	1.0	neither	yes	yes	0.0625	0.125
FBgn0030864_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0030864_sm/chrX_17650510-17650710__chrX_17667811-17668233	chrX:17650510-17650710	chrX:17667811-17668233	name	28	67	47	105	19	76	0.25	0.386605	0.678571	0.0	0.328947	0.259999	1.0	neither	yes	yes	0.17557251908396945	0.10526315789473684
FBgn0030864_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0030864_sm/chrX_17660173-17660373__chrX_17667811-17668233	chrX:17660173-17660373	chrX:17667811-17668233	name	81	67	155	105	34	114	0.298246	0.370797	0.507463	0.0	0.307692	0.249927	1.0	flank_hit	yes	yes	0.18018018018018017	0.10526315789473684
FBgn0004858_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0004858_sm/chr2L_14435741-14436213__chr2L_14444805-14445074	chr2L:14435741-14436213	chr2L:14444805-14445074	name	108	49	172	71	35	122	0.286885	0.64318	0.714286	0.0	0.403292	0.336111	1.0	neither	yes	yes	0.23115577889447236	0.3076923076923077
FBgn0004858_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0004858_sm/chr2L_14434419-14434949__chr2L_14435741-14436213	chr2L:14434419-14434949	chr2L:14435741-14436213	name	70	108	157	172	51	127	0.401575	0.565115	0.728571	0.0	0.455927	0.380789	1.0	neither	yes	yes	0.28793774319066145	0.3333333333333333
FBgn0004858_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0004858_sm/chr2L_14434419-14434949__chr2L_14444805-14445074	chr2L:14434419-14434949	chr2L:14444805-14445074	name	70	49	157	71	32	87	0.367816	0.688772	0.653061	0.0	0.429825	0.424496	1.0	neither	yes	yes	0.27071823204419887	0.15
FBgn0031895_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031895_vm/chr2L_7126464-7126736__chr2L_7157539-7157943	chr2L:7126464-7126736	chr2L:7157539-7157943	name	38	43	68	74	17	64	0.265625	0.447168	0.447368	0.0	0.352113	0.246379	1.0	neither	yes	yes	0.18032786885245902	0.21052631578947367
FBgn0031895_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031895_vm/chr2L_7133794-7134306__chr2L_7157539-7157943	chr2L:7133794-7134306	chr2L:7157539-7157943	name	50	43	106	74	23	70	0.328571	0.595674	0.534884	0.0	0.433333	0.326498	1.0	enhancer_hit	yes	yes	0.23809523809523808	0.2727272727272727
FBgn0031895_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031895_vm/chr2L_7126464-7126736__chr2L_7133794-7134306	chr2L:7126464-7126736	chr2L:7133794-7134306	name	38	50	68	106	22	66	0.333333	0.493829	0.578947	0.0	0.402299	0.331693	1.0	neither	yes	yes	0.23076923076923078	0.32
FBgn0039039_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0039039_vm/chr3R_23026747-23027256__chr3R_23029409-23029889	chr3R:23026747-23027256	chr3R:23029409-23029889	name	61	90	131	177	40	111	0.36036	0.590941	0.655738	0.0	0.448052	0.341396	1.0	neither	yes	yes	0.27049180327868855	0.25
FBgn0021767_Spearman	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0021767_Spearman/chrX_8395325-8395635__chrX_8396414-8396775	chrX:8395325-8395635	chrX:8396414-8396775	name	51	44	109	104	23	72	0.319444	0.587343	0.522727	0.0	0.450704	0.355729	1.0	neither	yes	yes	0.27218934911242604	0.3
FBgn0037358_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037358_vm/chr3R_5670022-5670340__chr3R_5672628-5673052	chr3R:5670022-5670340	chr3R:5672628-5673052	name	35	93	61	162	23	105	0.219048	0.718272	0.657143	0.0	0.394619	0.324707	1.0	neither	yes	yes	0.23626373626373626	0.26666666666666666
FBgn0037358_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037358_vm/chr3R_5670936-5671400__chr3R_5672628-5673052	chr3R:5670936-5671400	chr3R:5672628-5673052	name	113	93	434	162	75	131	0.572519	0.638128	0.806452	0.0	0.419463	0.481021	1.0	neither	yes	yes	0.2616033755274262	0.2857142857142857
FBgn0037358_vm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037358_vm/chr3R_5670022-5670340__chr3R_5670936-5671400	chr3R:5670022-5670340	chr3R:5670936-5671400	name	35	113	61	434	27	121	0.22314	0.438981	0.771429	0.0	0.193939	0.246814	1.0	neither	yes	yes	0.10199556541019955	0.17647058823529413
FBgn0011286_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0011286_sm/chr2R_8484944-8485225__chr2R_8486788-8487203	chr2R:8484944-8485225	chr2R:8486788-8487203	name	65	80	90	132	43	102	0.421569	0.570325	0.661538	0.0	0.495495	0.381291	1.0	neither	yes	yes	0.3176470588235294	0.25
FBgn0011286_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0011286_sm/chr2R_8425969-8426169__chr2R_8484944-8485225	chr2R:8425969-8426169	chr2R:8484944-8485225	name	89	65	177	90	36	118	0.305085	0.317761	0.553846	0.0	0.299625	0.230946	1.0	neither	yes	yes	0.1645021645021645	0.23076923076923078
FBgn0011286_sm	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0011286_sm/chr2R_8425969-8426169__chr2R_8486788-8487203	chr2R:8425969-8426169	chr2R:8486788-8487203	name	89	80	177	132	48	121	0.396694	0.375125	0.6	0.0	0.368932	0.295357	1.0	neither	yes	yes	0.19157088122605365	0.10526315789473684
FBgn0026320_meso	/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0026320_meso/chr3L_14939995-14940646__chr3L_14944241-14944774	chr3L:14939995-14940646	chr3L:14944241-14944774	name	123	79	344	159	66	136	0.485294	0.461306	0.835443	0.0	0.40159	0.381421	1.0	neither	yes	yes	0.24078624078624078	0.18181818181818182
